,timestamp,ETH/USDT_open,ETH/USDT_high,ETH/USDT_low,ETH/USDT_close,ETH/USDT_volume,ETH/USDT_zscore
674,2020-11-06,416.66,458.19,414.89,455.86,52806.97107,3.1339893349765475
675,2020-11-07,455.86,468.22,421.0,435.13,74211.10725,2.1018221453200434
676,2020-11-08,435.13,460.04,432.1,454.34,31600.284,2.5367046661361172
677,2020-11-09,454.34,458.94,434.18,444.3,36354.66435,2.0062950658140637
678,2020-11-10,444.3,454.61,439.07,450.34,23167.14768,2.0429935992499266
679,2020-11-11,450.34,476.08,449.41,463.11,29292.03256,2.259200809615736
680,2020-11-12,463.11,470.0,452.26,462.48,24389.68065,2.0777424170138024
681,2020-11-13,462.48,477.99,457.49,476.38,20736.16516,2.282126114992027
682,2020-11-14,476.38,477.42,452.15,460.59,17143.1253,1.7175838885876025
683,2020-11-15,460.59,462.79,440.33,448.07,16169.72942,1.3079394701607752
684,2020-11-16,448.07,465.8,445.58,460.35,14913.75909,1.5854431811376293
685,2020-11-17,460.35,484.53,459.81,482.3,25929.45429,2.068788314101408
686,2020-11-18,482.3,495.27,457.99,478.33,56641.91485,1.8295529575692193
687,2020-11-19,478.33,480.46,465.0,471.49,18294.80692,1.548656298380484
688,2020-11-20,471.49,514.13,470.82,510.04,38939.40616,2.34355202951913
689,2020-11-21,510.04,552.95,503.01,552.03,44226.11908,2.9283741797970495
690,2020-11-22,552.03,580.54,511.62,560.01,68099.04187,2.726796648572686
691,2020-11-23,560.01,610.79,548.0,608.78,74159.24313,3.138930128171683
692,2020-11-24,608.78,622.66,586.17,605.04,72075.57263,2.7038042325987646
693,2020-11-25,605.04,605.97,531.85,569.44,60744.96686,1.975031363182623
694,2020-11-26,569.44,576.97,482.41,519.66,239590.46184,1.141951500876119
695,2020-11-27,519.66,530.4,494.08,518.57,79072.17955,1.0700537025380874
696,2020-11-28,518.57,547.93,506.78,537.76,36850.50848,1.298576384961469
697,2020-11-29,537.76,576.73,530.53,575.52,30608.4826,1.7677880938341661
698,2020-11-30,575.52,616.51,570.81,616.43,52356.63739,2.184537594361645
699,2020-12-01,616.43,635.5,566.95,585.35,104299.6437,1.6276272054478789
700,2020-12-02,585.35,604.66,575.44,598.03,35597.93259,1.6879885456540205
701,2020-12-03,598.03,623.0,586.42,615.93,21373.34078,1.797423942819043
702,2020-12-04,615.93,619.9,566.01,567.57,31884.56348,1.1062623691955613
703,2020-12-05,567.57,597.11,561.0,596.67,15632.01741,1.4076332638023483
704,2020-12-06,596.67,607.39,583.44,601.59,14567.74869,1.3928668016400139
705,2020-12-07,601.59,602.98,584.49,591.26,11300.6712,1.2013352970269406
706,2020-12-08,591.26,594.98,549.87,555.19,25200.13836,0.6976784651473166
707,2020-12-09,555.19,577.69,530.73,573.48,33586.42811,0.8955265748392144
708,2020-12-10,573.48,575.4,548.45,558.42,20093.4567,0.6546481859289132
709,2020-12-11,558.42,560.68,536.05,543.9,25637.61607,0.41557739847378755
710,2020-12-12,543.9,573.6,543.9,567.88,11237.75241,0.7222545175333362
711,2020-12-13,567.88,594.9,563.4,591.0,13682.43383,1.031091130675806
712,2020-12-14,591.0,591.47,575.79,586.28,11490.8957,0.921178725520708
713,2020-12-15,586.28,597.05,579.42,588.79,10362.0035,0.9230260765936773
714,2020-12-16,588.79,638.55,580.86,637.76,23944.02906,1.6404140331350372
715,2020-12-17,637.76,676.16,626.4,643.04,69569.35565,1.6453356636018808
716,2020-12-18,643.04,664.37,629.98,653.89,29051.25835,1.7218594375198943
717,2020-12-19,653.89,669.74,645.71,658.04,21852.07718,1.7016233051984575
718,2020-12-20,658.04,660.96,621.45,637.98,26412.08388,1.3184991905303738
719,2020-12-21,637.98,647.95,596.44,607.9,61819.85485,0.7811506487504217
720,2020-12-22,607.9,637.32,588.46,637.17,28136.43578,1.2260105997606878
721,2020-12-23,637.17,638.0,552.3,585.81,55367.5354,0.3008654721110574
722,2020-12-24,585.81,614.82,566.18,612.23,36961.60865,0.7362964521309511
723,2020-12-25,612.23,633.61,604.75,626.73,25099.58212,0.9839782142561966
724,2020-12-26,626.73,652.4,616.18,636.97,32019.05856,1.1655427489104915
725,2020-12-27,636.97,717.32,626.09,684.45,73563.12271,2.0623195649456987
726,2020-12-28,684.45,748.28,682.39,730.29,63866.13312,2.782596107987438
727,2020-12-29,730.29,740.35,690.14,731.7,57224.29971,2.6407006899976047
728,2020-12-30,731.7,758.0,717.44,752.14,32619.86443,2.7404168089026526
729,2020-12-31,752.14,755.49,722.69,735.85,29745.61924,2.2216324788998247
730,2021-01-01,735.85,749.0,715.52,729.06,20149.15831,1.9437842550052196
731,2021-01-02,729.06,787.45,701.0,774.42,45554.57623,2.4288688526145252
732,2021-01-03,774.42,1009.13,768.88,978.27,129736.62133,4.088598616489436
733,2021-01-04,978.27,1159.98,890.08,1042.28,280980.29458,3.7512370955992336
734,2021-01-05,1042.28,1134.09,975.08,1100.25,180636.79602,3.4859888727066837
735,2021-01-06,1100.25,1211.92,1057.87,1208.46,150381.10923,3.505031351407583
736,2021-01-07,1208.46,1288.01,1150.0,1224.46,138876.34333,3.065456033608252
737,2021-01-08,1224.46,1273.14,1066.0,1216.13,244003.75919,2.655586223416741
738,2021-01-09,1216.13,1301.49,1172.17,1275.62,124175.02836,2.6145000868954766
739,2021-01-10,1275.62,1347.36,1172.46,1255.03,152086.9659,2.278260406718105
740,2021-01-11,1255.03,1259.36,915.69,1086.89,620022.10647,1.4494855620510287
741,2021-01-12,1086.89,1149.6,1000.0,1050.13,248985.11054,1.225169561054536
742,2021-01-13,1050.13,1136.66,988.89,1130.25,163314.80495,1.474349196794504
743,2021-01-14,1130.25,1246.71,1088.37,1232.99,80294.98955,1.7702182451468595
744,2021-01-15,1232.99,1256.29,1072.42,1169.48,121006.48416,1.4301526454576807
745,2021-01-16,1169.48,1292.63,1152.29,1228.05,90070.68549,1.5600619480979536
746,2021-01-17,1228.05,1268.89,1166.87,1233.37,80714.82316,1.4909880707894803
747,2021-01-18,1233.37,1260.31,1183.62,1258.06,49266.78246,1.4939390171052964
748,2021-01-19,1258.06,1437.79,1252.35,1367.31,93994.02342,1.7751822391450658
749,2021-01-20,1367.31,1407.35,1237.04,1377.19,127434.32174,1.700621565462159
750,2021-01-21,1377.19,1388.34,1086.13,1110.0,195182.37014,0.7162313784741393
751,2021-01-22,1110.0,1272.95,1042.28,1233.44,169312.54025,1.1013523179479958
752,2021-01-23,1233.44,1271.8,1196.71,1233.34,74299.66711,1.0484576401425691
753,2021-01-24,1233.34,1398.7,1220.04,1390.32,76418.65492,1.5258686856952433
754,2021-01-25,1390.32,1473.48,1294.42,1318.76,113163.18073,1.2082552997519342
755,2021-01-26,1318.76,1378.17,1245.2,1366.38,110011.85885,1.3081556760403525
756,2021-01-27,1366.38,1373.33,1207.64,1240.0,141443.21228,0.8175490482193961
757,2021-01-28,1240.0,1359.89,1217.51,1328.55,83019.0582,1.080995860712311
758,2021-01-29,1328.55,1436.19,1286.15,1377.97,141892.97834,1.201191821087533
759,2021-01-30,1377.97,1406.0,1326.74,1377.79,68763.75674,1.1499030766564984
760,2021-01-31,1377.79,1380.07,1281.52,1312.65,40991.55925,0.867857100599065
761,2021-02-01,1312.65,1377.18,1270.36,1374.19,52784.03001,1.0611937350838874
762,2021-02-02,1374.19,1547.6,1361.41,1511.8,109897.92663,1.5398265440957644
763,2021-02-03,1511.8,1668.94,1509.26,1664.81,63130.83156,2.0395296079943392
764,2021-02-04,1664.81,1694.76,1557.63,1596.24,101282.1543,1.7030667299083944
765,2021-02-05,1596.24,1759.99,1591.32,1719.21,62985.60835,2.083497148630504
766,2021-02-06,1719.21,1743.37,1645.0,1676.52,51842.36316,1.8235192461668828
767,2021-02-07,1676.52,1692.48,1493.03,1611.61,77096.36228,1.5087004932958459
768,2021-02-08,1611.61,1775.4,1565.0,1749.25,95560.25001,1.9821223787771236
769,2021-02-09,1749.25,1821.34,1709.11,1769.38,63456.40084,1.987646744221626
770,2021-02-10,1769.38,1836.88,1680.01,1741.2,89826.75616,1.8265905342537092
771,2021-02-11,1741.2,1818.25,1704.08,1786.12,45248.3145,1.9666820847446649
772,2021-02-12,1786.12,1863.11,1740.36,1840.98,38629.99369,2.069838227963984
773,2021-02-13,1840.98,1871.09,1765.04,1815.95,46423.09441,1.8402530308221028
774,2021-02-14,1815.95,1850.0,1785.01,1800.06,24075.94197,1.667473428351299
775,2021-02-15,1800.06,1835.66,1658.95,1778.68,65883.03699,1.4856381444635898
776,2021-02-16,1778.68,1827.18,1724.36,1781.95,34077.1019,1.4152928595365872
777,2021-02-17,1781.95,1854.46,1733.32,1849.18,25618.18973,1.586725912165749
778,2021-02-18,1849.18,1950.16,1849.18,1939.12,23854.97201,1.8076957914950436
779,2021-02-19,1939.12,1972.39,1891.69,1955.78,20451.93182,1.745792371809662
780,2021-02-20,1955.78,2041.08,1802.65,1914.35,49354.31167,1.5131401952197256
781,2021-02-21,1914.35,1975.53,1883.77,1933.46,32763.82679,1.5137068591914236
782,2021-02-22,1933.46,1936.04,1555.88,1776.96,118822.49054,0.8869414655140342
783,2021-02-23,1776.96,1782.37,1358.29,1578.16,298496.31294,0.10053236840672342
784,2021-02-24,1578.16,1712.34,1501.78,1623.29,112375.61988,0.23812117062271226
785,2021-02-25,1623.29,1671.02,1459.71,1479.72,95540.27352,-0.36717525863878037
786,2021-02-26,1479.72,1561.4,1400.28,1445.73,122838.70047,-0.5387820169229319
787,2021-02-27,1445.73,1528.19,1425.26,1457.64,74330.40133,-0.5202117834108678
788,2021-02-28,1457.64,1468.66,1294.45,1417.12,102180.79351,-0.7006432861573583
789,2021-03-01,1417.12,1571.91,1409.98,1570.03,48526.49275,-0.06963671115210823
790,2021-03-02,1570.03,1602.72,1455.76,1485.64,51340.28875,-0.5006635228670914
791,2021-03-03,1485.64,1656.26,1476.72,1568.26,41353.48706,-0.16862484625485966
792,2021-03-04,1568.26,1624.38,1506.4,1538.38,56530.29911,-0.3600389531612139
793,2021-03-05,1538.38,1548.68,1442.29,1527.81,48834.47299,-0.43469088166444675
794,2021-03-06,1527.81,1670.91,1513.56,1651.45,35048.87274,0.14430602181083954
795,2021-03-07,1651.45,1733.93,1630.0,1725.4,35836.7421,0.48757803203656463
796,2021-03-08,1725.4,1842.59,1664.98,1832.64,42840.82209,1.0164675533940053
797,2021-03-09,1832.64,1870.0,1798.79,1870.0,28367.91513,1.1740408452518907
798,2021-03-10,1870.0,1876.97,1758.19,1793.73,41573.19127,0.7072339737456985
799,2021-03-11,1793.73,1846.5,1727.17,1826.03,43737.89547,0.8535756434408059
800,2021-03-12,1826.03,1841.43,1721.47,1766.27,42901.87862,0.46037366268580293
801,2021-03-13,1766.27,1943.64,1728.41,1921.03,32443.11936,1.3963719534969328
802,2021-03-14,1921.03,1932.57,1838.23,1849.29,25100.24066,0.8827579141527259
803,2021-03-15,1849.29,1891.22,1736.65,1792.5,47836.10652,0.48557818687589954
804,2021-03-16,1792.5,1819.15,1714.0,1806.37,31641.52459,0.5450212564326882
805,2021-03-17,1806.37,1838.58,1743.64,1823.26,20129.92487,0.6363395068950272
806,2021-03-18,1823.26,1849.59,1760.0,1776.12,16902.07794,0.3091360088473422
807,2021-03-19,1776.12,1840.33,1735.0,1809.98,13320.13994,0.5020743592599869
808,2021-03-20,1809.98,1868.13,1801.05,1805.72,8519.4864,0.46324127848117724
809,2021-03-21,1805.72,1816.36,1747.93,1783.4,11723.62471,0.3132316451299929
810,2021-03-22,1783.4,1806.66,1657.73,1681.15,24925.00578,-0.35154028898826956
811,2021-03-23,1681.15,1720.81,1652.16,1668.66,19416.28974,-0.4142253345795076
812,2021-03-24,1668.66,1740.0,1547.61,1582.33,28599.43396,-0.935931620799341
813,2021-03-25,1582.33,1621.74,1550.01,1585.83,32265.01944,-0.8705671478257554
814,2021-03-26,1585.83,1699.44,1585.83,1698.73,11133.08182,-0.11812358896779246
815,2021-03-27,1698.73,1732.16,1666.84,1712.89,9185.94708,-0.014718054766223778
816,2021-03-28,1712.89,1725.43,1661.95,1686.79,8209.4355,-0.1706667832913215
817,2021-03-29,1686.79,1840.07,1678.19,1816.62,11898.17678,0.6910618622125195
818,2021-03-30,1816.62,1858.63,1787.77,1840.58,7774.45822,0.8830985437203457
819,2021-03-31,1840.58,1946.86,1770.0,1918.36,16841.10421,1.4275661197289884
820,2021-04-01,1918.36,1984.72,1886.08,1967.39,17683.51533,1.7271269802743456
821,2021-04-02,1967.39,2145.59,1949.76,2133.9,15288.7848,2.622223473142148
822,2021-04-03,2133.9,2138.33,2002.49,2009.26,35750.39427,1.7362716792647757
823,2021-04-04,2009.26,2091.46,1980.0,2076.05,20908.45141,1.9738599639385326
824,2021-04-05,2076.05,2129.51,2002.47,2106.8,21126.82584,1.9813602360755456
825,2021-04-06,2106.8,2151.01,2046.06,2111.15,27090.02929,1.880396520894472
826,2021-04-07,2111.15,2128.65,1933.29,1962.62,36813.85335,1.0387814734479723
827,2021-04-08,1962.62,2084.5,1948.6,2081.03,20004.90852,1.6145743169402031
828,2021-04-09,2081.03,2099.99,2049.36,2066.88,10536.54947,1.48919933016142
829,2021-04-10,2066.88,2198.1,2058.01,2133.58,22821.02805,1.7573227573776076
830,2021-04-11,2133.58,2164.89,2113.73,2151.4,11986.79872,1.7730969963458665
831,2021-04-12,2151.4,2201.63,2102.54,2137.97,14033.66053,1.6102147685055628
832,2021-04-13,2137.97,2316.85,2136.32,2299.24,22897.62118,2.325588442771213
833,2021-04-14,2299.24,2446.63,2281.58,2432.21,42865.62864,2.7443567349229476
834,2021-04-15,2432.21,2543.25,2400.06,2513.32,18149.59349,2.7761805343318873
835,2021-04-16,2513.32,2547.0,2302.0,2422.55,36151.19196,2.1535054012037986
836,2021-04-17,2422.55,2494.95,2313.88,2317.69,31582.98297,1.5891296744760752
837,2021-04-18,2317.69,2338.93,1950.0,2237.25,71470.03041,1.187456069266972
838,2021-04-19,2237.25,2277.82,2080.17,2160.04,40303.83555,0.8244544434816722
839,2021-04-20,2160.04,2346.35,2052.03,2330.14,48867.84455,1.4443948158400086
840,2021-04-21,2330.14,2468.94,2236.0,2358.23,64691.73553,1.4690806388297764
841,2021-04-22,2358.23,2642.89,2307.65,2400.53,53302.31119,1.5408195007142704
842,2021-04-23,2400.53,2441.93,2110.25,2366.62,67510.5105,1.333913107827498
843,2021-04-24,2366.62,2368.17,2156.71,2214.53,30880.66679,0.7202166970714132
844,2021-04-25,2214.53,2356.23,2164.59,2320.0,22929.37681,1.0651565463925297
845,2021-04-26,2320.0,2540.84,2304.02,2532.67,26709.44336,1.7419016640947074
846,2021-04-27,2532.67,2679.62,2480.8,2666.0,18744.91383,2.0529097812641908
847,2021-04-28,2666.0,2759.57,2560.01,2748.57,19252.32802,2.1429702485180915
848,2021-04-29,2748.57,2797.99,2668.87,2757.49,15120.03685,2.0052791633215072
849,2021-04-30,2757.49,2797.7,2724.59,2772.28,6441.25037,1.9066540620149484
850,2021-05-01,2772.28,2953.77,2753.48,2944.72,7767.24683,2.2395979100921175
851,2021-05-02,2944.72,2984.93,2854.24,2949.63,9206.80246,2.09477984144201
852,2021-05-03,2949.63,3453.28,2949.5,3427.43,13983.57623,3.025872776025196
853,2021-05-04,3427.43,3525.95,3170.0,3241.3,30808.48042,2.3488033049289623
854,2021-05-05,3241.3,3544.32,3209.61,3524.4,18192.28088,2.7217280034257865
855,2021-05-06,3524.4,3605.0,3377.44,3489.34,16536.03262,2.405717181594261
856,2021-05-07,3489.34,3584.99,3354.61,3479.76,18597.16937,2.2053515046577634
857,2021-05-08,3479.76,3956.68,3450.0,3911.13,32537.99244,2.752284740714735
858,2021-05-09,3911.13,3999.0,3727.43,3922.87,16019.9844,2.4972009001038575
859,2021-05-10,3922.87,4204.92,3659.13,3946.03,36886.77287,2.3081211802060757
860,2021-05-11,3946.03,4179.81,3775.82,4173.18,52115.21802,2.427262600684987
861,2021-05-12,4173.18,4371.24,3738.54,3828.96,33931.36139,1.753404343624792
862,2021-05-13,3828.96,4032.62,3517.0,3716.07,53240.2647,1.4908874651115798
863,2021-05-14,3716.07,4172.73,3694.37,4076.42,30506.23145,1.8906254930673103
864,2021-05-15,4076.42,4131.93,3633.0,3644.81,46370.60935,1.197098846538082
865,2021-05-16,3644.81,3878.35,3349.89,3580.98,57346.5452,1.0505568520798882
866,2021-05-17,3580.98,3586.01,3123.03,3279.75,126363.68523,0.5767055755899158
867,2021-05-18,3279.75,3562.0,3241.72,3374.87,101130.45882,0.6780688060240054
868,2021-05-19,3374.87,3439.93,1840.44,2432.85,404965.91088,-0.754572699585489
869,2021-05-20,2432.85,2989.11,2158.15,2767.12,167752.19128,-0.27675906280336615
870,2021-05-21,2767.12,2937.46,2104.99,2431.21,13054.79107,-0.8157789518233175
871,2021-05-22,2431.21,2483.37,2154.1,2294.16,9430.4178,-1.0436149660066234
872,2021-05-23,2294.16,2380.68,1728.95,2094.6,9685.49169,-1.3365838560582726
873,2021-05-24,2094.6,2672.85,2080.88,2646.73,9155.44875,-0.4869925099859636
874,2021-05-25,2646.73,2749.33,2380.84,2705.03,7778.58345,-0.4048366082308551
875,2021-05-26,2705.03,2909.59,2499.0,2885.91,8523.13701,-0.139625425686929
876,2021-05-27,2885.91,2886.67,2635.69,2738.72,5246.37499,-0.39511412773126126
877,2021-05-28,2738.72,2760.97,2328.62,2411.19,7344.58742,-0.9362415666654126
878,2021-05-29,2411.19,2573.04,2197.0,2277.55,7646.84807,-1.1648115699974033
879,2021-05-30,2277.55,2475.57,2182.13,2386.35,5792.21985,-0.9920353116919289
880,2021-05-31,2386.35,2718.69,2273.59,2706.11,7879.67751,-0.4888180480782141
881,2021-06-01,2706.11,2739.73,2528.1,2634.06,4797.54543,-0.6226120895760655
882,2021-06-02,2634.06,2801.74,2552.45,2706.61,5816.00945,-0.5218783158562308
883,2021-06-03,2706.61,2891.4,2663.49,2852.11,4493.8465,-0.3105293012800858
884,2021-06-04,2852.11,2859.99,2552.84,2688.61,6309.05898,-0.6180545778393498
885,2021-06-05,2688.61,2816.74,2553.62,2628.3,4603.08882,-0.7305127632831708
886,2021-06-06,2628.3,2744.26,2614.54,2709.98,2784.516,-0.5894979660467582
887,2021-06-07,2709.98,2844.48,2573.63,2593.37,4583.71032,-0.7844544394788074
888,2021-06-08,2593.37,2620.17,2310.89,2506.48,10737.589,-0.9184499079501861
889,2021-06-09,2506.48,2625.68,2407.59,2609.59,5771.69927,-0.7288968602778334
890,2021-06-10,2609.59,2623.56,2426.29,2471.0,3295.43258,-0.9376525266575693
891,2021-06-11,2471.0,2496.43,2321.96,2353.66,3475.35091,-1.0955504586740277
892,2021-06-12,2353.66,2451.58,2258.05,2369.11,3397.36449,-1.0177140994579208
893,2021-06-13,2369.11,2548.12,2310.76,2509.04,1789.14711,-0.7492580584523602
894,2021-06-14,2509.04,2608.86,2460.0,2580.96,2724.03067,-0.5944305251031723
895,2021-06-15,2580.96,2639.99,2509.34,2543.26,2191.32357,-0.6219424731739369
896,2021-06-16,2543.26,2555.02,2352.63,2367.48,2424.09579,-0.8735529095982938
897,2021-06-17,2367.48,2459.0,2307.14,2372.76,1920.60821,-0.8258273099912046
898,2021-06-18,2372.76,2377.42,2139.86,2232.91,7945.29258,-1.0315419052442572
899,2021-06-19,2232.91,2277.37,2162.38,2166.39,2233.84975,-1.1183318846585377
900,2021-06-20,2166.39,2276.85,2042.78,2243.43,3257.90071,-0.9662119110474191
901,2021-06-21,2243.43,2259.9,1865.6,1886.36,10818.77982,-1.666538720759141
902,2021-06-22,1886.36,1996.88,1701.46,1877.19,9539.68453,-1.6449472524218143
903,2021-06-23,1877.19,2043.58,1822.92,1967.43,3264.36283,-1.5136313153402465
904,2021-06-24,1967.43,2035.0,1885.0,1989.03,1297.50817,-1.468519159122556
905,2021-06-25,1989.03,2019.79,1791.83,1810.48,2529.01142,-1.9772181387618315
906,2021-06-26,1810.48,1851.5,1717.86,1830.68,2255.37799,-1.869359774084485
907,2021-06-27,1830.68,1982.77,1806.74,1980.51,2081.16548,-1.4313587668522412
908,2021-06-28,1980.51,2142.75,1962.55,2083.17,2223.28258,-1.041912906032888
909,2021-06-29,2083.17,2244.54,2074.98,2159.35,1595.8728,-0.7486607915157303
910,2021-06-30,2159.35,2285.06,2088.96,2274.56,2397.23367,-0.34859928500435877
911,2021-07-01,2274.56,2275.29,2076.12,2109.14,2397.13169,-0.8791939228228275
912,2021-07-02,2109.14,2158.73,2019.33,2155.07,1711.84945,-0.7348826951101364
913,2021-07-03,2155.07,2238.27,2113.35,2226.76,1218.72299,-0.4645779577635808
914,2021-07-04,2226.76,2389.49,2189.82,2324.02,3547.3765,-0.10753612486450916
915,2021-07-05,2324.02,2324.02,2159.08,2195.66,1323.68887,-0.5082924466023006
916,2021-07-06,2195.66,2349.19,2193.85,2323.77,1904.00836,-0.014907797209835804
917,2021-07-07,2323.77,2406.59,2294.78,2316.53,1843.15262,-0.032810594208552285
918,2021-07-08,2316.53,2324.85,2086.02,2115.0,4172.53072,-0.7521190047039078
919,2021-07-09,2115.0,2186.41,2048.08,2147.15,4263.31193,-0.6106146387039627
920,2021-07-10,2147.15,2191.88,2075.02,2111.33,3074.0853,-0.7009607215223866
921,2021-07-11,2111.33,2173.39,2081.29,2140.09,2506.64983,-0.5577373353726571
922,2021-07-12,2140.09,2167.83,2008.22,2032.61,3379.34001,-0.9194698088897681
923,2021-07-13,2032.61,2043.85,1918.0,1940.31,3462.81798,-1.2475521887190104
924,2021-07-14,1940.31,2018.61,1865.01,1994.56,2436.49736,-0.9874905163161576
925,2021-07-15,1994.56,2040.96,1881.56,1917.35,1433.26939,-1.2557966597235495
926,2021-07-16,1917.35,1964.72,1850.72,1875.41,1791.05993,-1.394179956192261
927,2021-07-17,1875.41,1917.6,1847.42,1899.11,1086.1862,-1.2406011387352545
928,2021-07-18,1899.11,1993.19,1879.68,1890.76,962.7502,-1.2211203237419963
929,2021-07-19,1890.76,1918.14,1805.56,1818.34,1099.19215,-1.5007232319006496
930,2021-07-20,1818.34,1840.46,1720.0,1785.17,1538.71031,-1.5734381163613587
931,2021-07-21,1785.17,2032.02,1754.69,1994.84,2456.10866,-0.561106304819895
932,2021-07-22,1994.84,2045.04,1949.84,2024.21,1692.55217,-0.38879788008140953
933,2021-07-23,2024.21,2130.14,1998.25,2121.66,1614.32779,0.1314620102228981
934,2021-07-24,2121.66,2198.22,2105.81,2185.15,2161.37167,0.5448393730922362
935,2021-07-25,2185.15,2195.48,2108.41,2189.86,1136.18511,0.6735492711152172
936,2021-07-26,2189.86,2430.48,2172.2,2227.72,2311.58279,0.9473472536244535
937,2021-07-27,2227.72,2318.71,2151.29,2301.65,1636.36361,1.43849758747378
938,2021-07-28,2301.65,2345.04,2247.24,2299.66,1158.06246,1.3976021140983863
939,2021-07-29,2299.66,2398.5,2268.36,2383.1,1070.08271,1.8048608316843757
940,2021-07-30,2383.1,2468.97,2317.91,2459.55,2009.03295,2.117488865925592
941,2021-07-31,2459.55,2551.94,2421.16,2524.37,1148.00482,2.2634033904447297
942,2021-08-01,2524.37,2697.34,2515.05,2556.29,1839.80102,2.2267783902507334
943,2021-08-02,2556.29,2665.18,2512.64,2608.85,1592.58409,2.2611064383734716
944,2021-08-03,2608.85,2631.87,2446.58,2508.22,1651.94251,1.6673750522358595
945,2021-08-04,2508.22,2769.99,2459.98,2724.03,1470.32431,2.4269226298755697
946,2021-08-05,2724.03,2845.0,2530.09,2827.0,2568.89044,2.588075542242021
947,2021-08-06,2827.0,2946.72,2722.0,2890.71,2467.25333,2.5369509967361528
948,2021-08-07,2890.71,3170.04,2865.64,3161.01,1811.23445,3.0202518070073157
949,2021-08-08,3161.01,3189.48,2949.53,3014.43,1817.75247,2.292791455383044
950,2021-08-09,3014.43,3185.54,2894.54,3162.58,1800.56694,2.4564254315321103
951,2021-08-10,3162.58,3231.0,3053.38,3141.35,1840.06788,2.181326128563618
952,2021-08-11,3141.35,3271.78,3122.42,3162.43,4293.55004,2.051538991861079
953,2021-08-12,3162.43,3237.67,2981.13,3046.7,10697.73419,1.651614754701642
954,2021-08-13,3046.7,3327.36,3035.27,3322.53,7788.36434,2.116949428471556
955,2021-08-14,3322.53,3330.51,3205.34,3264.34,1454.95607,1.841968414506544
956,2021-08-15,3264.34,3319.0,3112.61,3307.83,1194.56538,1.8014017920017038
957,2021-08-16,3307.83,3333.85,3136.52,3146.32,1969.57804,1.3897401150109976
958,2021-08-17,3146.32,3289.84,2993.65,3014.19,1580.11763,1.0689575434125296
959,2021-08-18,3014.19,3124.83,2951.58,3011.11,2134.34938,1.0117398557293598
960,2021-08-19,3011.11,3187.05,2960.0,3184.73,7731.21241,1.2835890652427675
961,2021-08-20,3184.73,3299.99,3177.72,3284.85,22509.02937,1.396514377084019
962,2021-08-21,3284.85,3308.48,3207.36,3223.57,29616.52227,1.2143970007067282
963,2021-08-22,3223.57,3271.85,3128.11,3237.94,18713.34246,1.1817425744829417
964,2021-08-23,3237.94,3375.39,3231.63,3323.98,27897.10925,1.2782985943551797
965,2021-08-24,3323.98,3357.65,3149.49,3171.52,27215.77512,0.9427755635865458
966,2021-08-25,3171.52,3247.72,3080.21,3227.86,31136.74338,1.0053707507117189
967,2021-08-26,3227.86,3250.0,3054.84,3093.95,35221.71792,0.7035721300036512
968,2021-08-27,3093.95,3279.86,3060.73,3273.91,23750.04422,1.0243289650882774
969,2021-08-28,3273.91,3284.86,3211.47,3243.15,8849.46741,0.9263975337190367
970,2021-08-29,3243.15,3284.37,3154.68,3223.62,14877.12507,0.8564846774408383
971,2021-08-30,3223.62,3346.49,3144.91,3228.4,12215.02859,0.8329862328524614
972,2021-08-31,3228.4,3470.4,3190.85,3430.02,5499.9989,1.2812657659628623
973,2021-09-01,3430.02,3839.84,3384.1,3827.72,2833.68017,2.1484660271736358
974,2021-09-02,3827.72,3835.8,3722.13,3785.75,2176.63899,1.942913912552509
975,2021-09-03,3785.75,4026.39,3709.33,3937.14,1993.02384,2.184815476355777
976,2021-09-04,3937.14,3968.55,3832.58,3884.25,1935.24909,1.9585010680608999
977,2021-09-05,3884.25,3979.38,3833.36,3950.59,2003.37082,2.0098977491415644
978,2021-09-06,3950.59,3969.99,3866.39,3927.18,1583.95831,1.8692164452412936
979,2021-09-07,3927.18,3946.67,3153.6,3423.34,5323.71928,0.5927923517551665
980,2021-09-08,3423.34,3558.96,3217.78,3500.01,6257.90938,0.7543716958705935
981,2021-09-09,3500.01,3566.44,3393.12,3423.47,3355.21179,0.5104715925371998
982,2021-09-10,3423.47,3513.67,3150.01,3210.53,12784.55815,-0.14130335751703627
983,2021-09-11,3210.53,3346.97,3200.4,3266.52,2203.49203,-0.02553716368046885
984,2021-09-12,3266.52,3472.55,3231.23,3404.94,5786.74192,0.36351007474894925
985,2021-09-13,3404.94,3430.34,3111.57,3284.37,4932.03865,-0.0950670939282511
986,2021-09-14,3284.37,3430.52,3270.21,3430.0,4239.28078,0.38293072888165997
987,2021-09-15,3430.0,3615.11,3360.49,3613.5,4469.83002,1.0148679987577585
988,2021-09-16,3613.5,3674.4,3484.79,3567.84,10856.38825,0.8026080292929118
989,2021-09-17,3567.84,3593.49,3350.42,3398.59,4683.52596,0.13271753195854571
990,2021-09-18,3398.59,3546.73,3369.47,3434.21,4104.84154,0.24529153837298653
991,2021-09-19,3434.21,3455.76,3280.0,3328.22,4473.91791,-0.18501455171544318
992,2021-09-20,3328.22,3345.49,2914.82,2976.47,13758.72844,-1.5094006084555502
993,2021-09-21,2976.47,3105.03,2654.96,2762.62,17417.74078,-2.1948393450052186
994,2021-09-22,2762.62,3088.58,2738.86,3078.1,10128.88788,-1.0072937880691957
