,timestamp,ADA/USDT_open,ADA/USDT_high,ADA/USDT_low,ADA/USDT_close,ADA/USDT_volume,AVAX/USDT_open,AVAX/USDT_high,AVAX/USDT_low,AVAX/USDT_close,AVAX/USDT_volume,BCH/USDT_open,BCH/USDT_high,BCH/USDT_low,BCH/USDT_close,BCH/USDT_volume,BNB/USDT_open,BNB/USDT_high,BNB/USDT_low,BNB/USDT_close,BNB/USDT_volume,BONK/USDT_open,BONK/USDT_high,BONK/USDT_low,BONK/USDT_close,BONK/USDT_volume,BTC/USDT_open,BTC/USDT_high,BTC/USDT_low,BTC/USDT_close,BTC/USDT_volume,CRV/USDT_open,CRV/USDT_high,CRV/USDT_low,CRV/USDT_close,CRV/USDT_volume,DOGE/USDT_open,DOGE/USDT_high,DOGE/USDT_low,DOGE/USDT_close,DOGE/USDT_volume,ENA/USDT_open,ENA/USDT_high,ENA/USDT_low,ENA/USDT_close,ENA/USDT_volume,ERA/USDT_open,ERA/USDT_high,ERA/USDT_low,ERA/USDT_close,ERA/USDT_volume,ES/USDT_open,ES/USDT_high,ES/USDT_low,ES/USDT_close,ES/USDT_volume,ETH/USDT_open,ETH/USDT_high,ETH/USDT_low,ETH/USDT_close,ETH/USDT_volume,FDUSD/USDT_open,FDUSD/USDT_high,FDUSD/USDT_low,FDUSD/USDT_close,FDUSD/USDT_volume,HBAR/USDT_open,HBAR/USDT_high,HBAR/USDT_low,HBAR/USDT_close,HBAR/USDT_volume,HYPER/USDT_open,HYPER/USDT_high,HYPER/USDT_low,HYPER/USDT_close,HYPER/USDT_volume,KERNEL/USDT_open,KERNEL/USDT_high,KERNEL/USDT_low,KERNEL/USDT_close,KERNEL/USDT_volume,LINK/USDT_open,LINK/USDT_high,LINK/USDT_low,LINK/USDT_close,LINK/USDT_volume,LTC/USDT_open,LTC/USDT_high,LTC/USDT_low,LTC/USDT_close,LTC/USDT_volume,MNT/USDT_open,MNT/USDT_high,MNT/USDT_low,MNT/USDT_close,MNT/USDT_volume,PENGU/USDT_open,PENGU/USDT_high,PENGU/USDT_low,PENGU/USDT_close,PENGU/USDT_volume,PEPE/USDT_open,PEPE/USDT_high,PEPE/USDT_low,PEPE/USDT_close,PEPE/USDT_volume,PUMP/USDT_open,PUMP/USDT_high,PUMP/USDT_low,PUMP/USDT_close,PUMP/USDT_volume,SOL/USDT_open,SOL/USDT_high,SOL/USDT_low,SOL/USDT_close,SOL/USDT_volume,SPK/USDT_open,SPK/USDT_high,SPK/USDT_low,SPK/USDT_close,SPK/USDT_volume,SUI/USDT_open,SUI/USDT_high,SUI/USDT_low,SUI/USDT_close,SUI/USDT_volume,TRX/USDT_open,TRX/USDT_high,TRX/USDT_low,TRX/USDT_close,TRX/USDT_volume,USD1/USDT_open,USD1/USDT_high,USD1/USDT_low,USD1/USDT_close,USD1/USDT_volume,USDC/USDT_open,USDC/USDT_high,USDC/USDT_low,USDC/USDT_close,USDC/USDT_volume,WIF/USDT_open,WIF/USDT_high,WIF/USDT_low,WIF/USDT_close,WIF/USDT_volume,XRP/USDT_open,XRP/USDT_high,XRP/USDT_low,XRP/USDT_close,XRP/USDT_volume
10,2024-03-24,0.6231,0.6482,0.6223,0.6468,7467173.18,53.46,55.82,52.44,55.63,213875.31,455.9,499.9,445.0,485.0,2601.83282,551.9,572.5,549.0,567.6,4871.424,2.2e-05,2.425e-05,2.181e-05,2.41e-05,29897845439.0,63990.01,67628.69,63778.19,67210.0,16342.816214,0.6645,0.6846,0.6522,0.6809,183521.791,0.16197,0.17991,0.16117,0.17645,232435605.4,,,,,,,,,,,,,,,,3330.0,3471.21,3299.17,3454.66,127914.44584,,,,,,0.10638,0.11147,0.10515,0.10965,4374055.5,,,,,,,,,,,18.062,18.628,17.97,18.516,133531.27,85.25,90.71,85.24,89.65,100277.6844,0.8024,0.8476,0.8021,0.8372,50330.64,,,,,,7.321e-06,7.991e-06,7.189e-06,7.811e-06,404934016606.0,,,,,,172.65,186.77,171.31,183.87,291468.91,,,,,,1.6453,1.6988,1.6203,1.6784,1355127.13,0.11823,0.12051,0.11645,0.12015,23369859.93,,,,,,0.9998,1.0003,0.9996,1.0,10401754.82,2.27498,2.94444,2.22226,2.81667,962937.13,0.6168,0.6358,0.6133,0.6325,26888533.34
11,2024-03-25,0.6468,0.6684,0.638,0.6566,9966689.62,55.63,59.19,54.88,57.75,276741.3,485.0,506.0,473.4,487.4,1855.953,567.6,598.0,564.9,587.1,9596.344,2.41e-05,2.616e-05,2.306e-05,2.524e-05,52741228052.0,67210.0,71145.0,66385.06,69880.03,14624.559566,0.6809,0.72,0.6772,0.7072,437140.325,0.17645,0.1869,0.17001,0.17526,207808088.95,,,,,,,,,,,,,,,,3454.66,3660.99,3420.13,3590.44,129175.43537,,,,,,0.10965,0.11879,0.10964,0.11715,6695613.12,,,,,,,,,,,18.516,19.495,18.375,19.375,201752.48,89.65,92.06,88.53,90.59,85191.6964,0.8372,0.8725,0.8226,0.86,397195.31,,,,,,7.811e-06,8.504e-06,7.439e-06,8.092e-06,703669524959.0,,,,,,183.87,194.52,180.97,188.94,375791.4,,,,,,1.6784,1.7449,1.6568,1.7035,1754870.99,0.12015,0.12102,0.11713,0.12042,42258049.25,,,,,,1.0,1.0001,0.9993,0.9997,13306849.89,2.81667,2.9888,2.62985,2.69014,1109551.73,0.6325,0.6629,0.6265,0.6406,41337261.5
12,2024-03-26,0.6566,0.6837,0.6517,0.665,9485725.14,57.75,59.29,55.33,55.79,258501.39,487.4,494.9,468.0,479.3,1891.87186,587.1,596.9,571.9,580.4,7708.919,2.524e-05,2.766e-05,2.512e-05,2.689e-05,61389461716.0,69880.03,71559.99,69296.35,69987.99,13109.930316,0.7072,0.7258,0.691,0.7134,630282.149,0.17526,0.18706,0.17413,0.18229,201751721.95,,,,,,,,,,,,,,,,3590.44,3678.86,3542.89,3587.33,129456.57135,,,,,,0.11715,0.13094,0.11658,0.12025,7379257.13,,,,,,,,,,,19.375,20.726,19.33,20.007,296437.45,90.59,97.07,87.55,95.78,129552.8013,0.86,0.9385,0.8586,0.935,261463.31,,,,,,8.092e-06,8.753e-06,7.836e-06,8.031e-06,690036362735.0,,,,,,188.94,196.57,186.13,190.46,316299.22,,,,,,1.7035,1.8951,1.6971,1.8887,2451014.88,0.12042,0.12238,0.12034,0.12079,42475675.15,,,,,,0.9997,1.0001,0.9995,1.0,15391276.3,2.69014,3.4,2.6501,3.24589,1369522.05,0.6406,0.653,0.6254,0.6318,34969150.3
13,2024-03-27,0.665,0.6709,0.6303,0.6478,10668274.08,55.79,56.72,52.98,54.14,238909.99,479.3,552.0,478.3,538.7,2922.75045,580.4,585.5,560.5,574.2,7220.292,2.689e-05,2.73e-05,2.482e-05,2.582e-05,38273685972.0,69987.99,71769.54,68372.8,69469.99,13290.991959,0.7134,0.7227,0.6771,0.6938,303141.901,0.18229,0.19178,0.17879,0.19024,215655947.18,,,,,,,,,,,,,,,,3587.33,3665.83,3460.81,3501.19,147548.51947,,,,,,0.12025,0.12225,0.11215,0.11367,6181780.45,,,,,,,,,,,20.007,20.184,19.007,19.29,254690.47,95.78,98.96,92.33,93.55,129580.0757,0.935,1.4739,0.9324,1.2551,1192287.57,,,,,,8.031e-06,8.364e-06,7.512e-06,7.626e-06,560628488792.0,,,,,,190.46,192.66,180.11,186.32,361634.27,,,,,,1.8887,2.1801,1.8563,2.0778,2929668.32,0.12079,0.12148,0.119,0.1193,42077686.88,,,,,,1.0,1.0008,0.9998,1.0005,16627764.21,3.24589,3.45,2.9856,3.05067,1079527.84,0.6318,0.6347,0.6058,0.6119,41676767.59
14,2024-03-28,0.6478,0.658,0.6352,0.651,6925440.26,54.14,55.04,53.18,54.62,130214.33,538.7,586.5,527.6,567.6,1482.17312,574.2,591.5,574.2,583.3,6286.707,2.582e-05,2.944e-05,2.534e-05,2.836e-05,43782843437.0,69469.99,71552.06,68903.63,70780.6,10399.06175,0.6938,0.7077,0.6787,0.7014,247391.594,0.19024,0.22872,0.1892,0.21998,234033099.44,,,,,,,,,,,,,,,,3501.19,3611.78,3465.59,3560.5,99603.41759,,,,,,0.11367,0.11818,0.1112,0.11576,9627992.98,,,,,,,,,,,19.29,19.808,19.044,19.148,167437.22,93.55,96.59,93.34,94.11,81460.3088,1.2551,1.2551,1.16,1.2076,127886.96,,,,,,7.626e-06,8.314e-06,7.386e-06,8.025e-06,877775744863.0,,,,,,186.32,190.92,180.94,189.67,257172.19,,,,,,2.0778,2.1635,1.96,2.0254,1243988.57,0.1193,0.12062,0.11907,0.12044,25572593.23,,,,,,1.0005,1.0008,0.9996,1.0,13841833.95,3.05067,4.0,2.91196,3.75219,2183825.86,0.6119,0.6377,0.6035,0.6243,33774727.94
15,2024-03-29,0.651,0.6678,0.635,0.6642,9590833.37,54.62,54.64,52.52,53.33,122151.45,567.6,639.4,554.7,620.4,2404.08591,583.3,620.0,582.2,612.5,9110.541,2.836e-05,2.924e-05,2.61e-05,2.631e-05,23878213419.0,70780.6,70916.15,69018.87,69850.53,6995.447118,0.7014,0.7266,0.692,0.7075,405442.211,0.21998,0.22476,0.20776,0.21296,161734987.96,,,,,,,,,,,,,,,,3560.5,3584.37,3469.99,3509.74,45049.28799,,,,,,0.11576,0.1181,0.112,0.11626,3283701.15,,,,,,,,,,,19.148,19.283,18.71,18.966,149143.81,94.11,110.38,92.79,109.06,217688.3876,1.2076,1.2076,1.1472,1.1703,67450.34,,,,,,8.025e-06,8.056e-06,7.569e-06,7.736e-06,337623339966.0,,,,,,189.67,193.11,183.42,192.02,246981.02,,,,,,2.0254,2.1595,1.9016,1.9033,1194285.87,0.12044,0.1212,0.11947,0.11988,32512386.01,,,,,,1.0,1.0001,0.9994,0.9995,12586717.81,3.75219,4.266,3.50114,3.91567,2140566.86,0.6243,0.6453,0.6088,0.6301,37178991.67
16,2024-03-30,0.6642,0.6691,0.6415,0.6437,6390667.96,53.33,54.61,52.76,52.92,101036.89,620.4,624.0,590.8,597.6,690.991,612.5,612.6,597.0,600.6,6367.876,2.631e-05,2.919e-05,2.612e-05,2.71e-05,37711372962.0,69850.53,70321.1,69540.0,69582.17,8496.927455,0.7075,0.7123,0.6802,0.6836,229661.407,0.21296,0.21672,0.19659,0.1991,169704266.3,,,,,,,,,,,,,,,,3509.74,3565.55,3485.75,3505.65,33032.69158,,,,,,0.11626,0.11668,0.11212,0.1129,3382758.35,,,,,,,,,,,18.966,19.29,18.782,18.938,119781.06,109.06,109.25,101.12,102.84,88295.0894,1.1703,1.3474,1.169,1.25,118377.12,,,,,,7.736e-06,8.85e-06,7.704e-06,8.119e-06,827011313959.0,,,,,,192.02,200.0,190.8,194.2,247935.02,,,,,,1.9033,1.9537,1.8676,1.88,635447.43,0.11988,0.1229,0.11988,0.12256,43875953.49,,,,,,0.9995,0.9997,0.9991,0.9995,8810199.99,3.91567,4.65,3.91567,4.26474,1623627.62,0.6301,0.6371,0.6178,0.6212,20719321.78
17,2024-03-31,0.6437,0.6535,0.6418,0.6501,4734048.04,52.92,54.28,52.88,54.06,87105.07,597.6,692.2,589.1,678.9,1565.4447,600.6,608.8,600.5,606.6,4217.788,2.71e-05,2.836e-05,2.693e-05,2.81e-05,25134490220.0,69582.17,71365.99,69562.99,71286.81,8893.900785,0.6836,0.6991,0.6806,0.6939,219656.125,0.1991,0.22429,0.19909,0.22003,167080816.24,,,,,,,,,,,,,,,,3505.65,3655.21,3505.09,3645.28,35951.68765,,,,,,0.1129,0.1195,0.11214,0.11559,5469773.11,,,,,,,,,,,18.938,19.35,18.872,19.169,96457.27,102.84,106.69,101.4,105.01,74532.2573,1.25,1.3555,1.25,1.3182,98338.39,,,,,,8.119e-06,9.189e-06,8.028e-06,8.8e-06,578476154013.0,,,,,,194.2,203.15,193.77,202.45,172166.67,,,,,,1.88,1.9261,1.8658,1.9138,49487259.49,0.12256,0.12326,0.1221,0.12296,47889135.44,,,,,,0.9995,1.0002,0.999,1.0,19645294.3,4.26474,4.87998,4.177,4.58044,1035101.67,0.6212,0.6301,0.6204,0.6292,14170065.17
18,2024-04-01,0.6501,0.6515,0.605,0.6212,11376022.23,54.06,54.14,50.26,51.39,213488.25,678.9,701.2,619.6,647.9,2338.63995,606.6,607.7,568.8,575.8,5617.473,2.81e-05,2.81e-05,2.484e-05,2.576e-05,30262212024.0,71286.81,71288.23,68063.56,69649.8,7637.716775,0.6939,0.6956,0.6345,0.6549,265170.764,0.22003,0.22003,0.197,0.20502,177183895.72,,,,,,,,,,,,,,,,3645.28,3645.67,3410.85,3503.79,31231.68912,,,,,,0.11559,0.11736,0.10649,0.11028,5029001.63,,,,,,,,,,,19.169,19.275,17.855,18.37,210340.16,105.01,112.8,97.26,99.22,172689.0455,1.3182,1.32,1.1792,1.2538,118797.0,,,,,,8.8e-06,8.8e-06,7.516e-06,7.924e-06,811325340158.0,,,,,,202.45,204.33,186.94,192.22,314035.59,,,,,,1.9138,2.0247,1.8064,1.9398,1561505.83,0.12296,0.12319,0.1199,0.1205,99962934.38,,,,,,1.0,1.0002,0.9992,0.9996,11739235.91,4.58044,4.64988,3.94973,4.21412,1176341.79,0.6292,0.6335,0.5948,0.611,35596659.49
19,2024-04-02,0.6212,0.6214,0.5728,0.5807,14514773.66,51.39,51.39,46.29,46.84,240865.1,647.9,649.0,588.8,639.2,1988.18462,575.8,578.1,546.4,550.9,7349.632,2.576e-05,2.576e-05,2.232e-05,2.264e-05,43047854786.0,69649.8,69671.79,64572.6,65464.0,8975.186805,0.6549,0.6552,0.5958,0.6071,608464.379,0.20502,0.20504,0.18008,0.18248,197682865.25,0.3,0.913,0.3,0.775,14795490.62,,,,,,,,,,,3503.79,3505.6,3212.03,3278.95,45995.85947,,,,,,0.11028,0.11035,0.10255,0.10351,5990470.29,,,,,,,,,,,18.37,18.485,17.38,17.947,379697.95,99.22,108.97,93.16,106.75,204725.2206,1.2538,1.3027,1.16,1.27,201152.52,,,,,,7.924e-06,7.925e-06,6.85e-06,7.251e-06,650861501704.0,,,,,,192.22,192.24,175.94,181.51,412738.65,,,,,,1.9398,2.002,1.7271,1.7332,1030488.92,0.1205,0.12053,0.11591,0.11662,177899462.28,,,,,,0.9996,1.0004,0.9989,0.9997,16324585.09,4.21412,4.23679,3.58337,3.84315,1266663.49,0.611,0.6184,0.5792,0.5854,45302356.43
20,2024-04-03,0.5807,0.595,0.5622,0.5693,8871547.09,46.84,48.32,44.98,45.88,169197.71,639.2,643.8,562.0,593.5,1012.25504,550.9,567.9,539.5,561.6,4723.797,2.264e-05,2.365e-05,2.166e-05,2.235e-05,21492955641.0,65464.0,66903.63,64497.5,65963.27,10027.247892,0.6071,0.621,0.5833,0.6029,240994.138,0.18248,0.18748,0.17014,0.17529,191877339.26,0.775,1.3163,0.704,1.1344,16391629.51,,,,,,,,,,,3278.95,3367.2,3202.84,3310.84,43996.90368,,,,,,0.10351,0.10714,0.1,0.10226,4425102.64,,,,,,,,,,,17.947,18.337,17.38,17.688,207148.04,106.75,109.83,96.55,98.32,133625.5676,1.27,1.3744,1.2003,1.2259,92375.2,,,,,,7.251e-06,7.438e-06,6.6e-06,6.805e-06,486551461962.0,,,,,,181.51,191.87,177.0,184.8,350813.69,,,,,,1.7332,1.7637,1.6371,1.6675,1083575.26,0.11662,0.11843,0.11573,0.11711,136583900.79,,,,,,0.9997,0.9998,0.9992,0.9996,18828176.89,3.84315,4.2183,3.6,3.63295,838335.39,0.5854,0.5929,0.5664,0.5742,35330104.61
21,2024-04-04,0.5693,0.5967,0.5589,0.583,9477269.1,45.88,48.16,45.42,46.49,124476.07,593.5,682.8,591.8,665.2,2308.59785,561.6,597.6,560.9,585.4,6587.954,2.235e-05,2.442e-05,2.192e-05,2.32e-05,21042545091.0,65963.27,69303.0,65070.79,68487.79,9222.798685,0.6029,0.6381,0.5929,0.6274,244198.392,0.17529,0.18817,0.17193,0.17998,177809171.87,1.1344,1.1661,0.9108,0.9764,8660209.9,,,,,,,,,,,3310.84,3442.8,3251.48,3327.39,38021.9638,,,,,,0.10226,0.10858,0.101,0.10501,5035256.29,,,,,,,,,,,17.688,18.26,17.395,17.797,169028.15,98.32,104.3,96.23,98.39,124544.3672,1.2259,1.4209,1.2259,1.3845,139714.59,,,,,,6.805e-06,7.191e-06,6.611e-06,6.922e-06,327871761211.0,,,,,,184.8,190.13,180.19,184.01,269959.28,,,,,,1.6675,1.7424,1.6619,1.6835,566590.31,0.11711,0.11945,0.11689,0.11914,51122684.48,,,,,,0.9996,1.0003,0.9993,0.9997,13582242.97,3.63295,4.03804,3.47352,3.55209,695932.57,0.5742,0.617,0.5622,0.5935,40476162.62
22,2024-04-05,0.583,0.5849,0.5596,0.5741,7554891.2,46.49,46.58,43.97,45.3,127827.61,665.2,719.1,646.3,657.6,1927.36738,585.4,591.4,564.8,577.8,5225.625,2.32e-05,2.32e-05,2.125e-05,2.18e-05,25940193109.0,68487.79,68754.96,65967.11,67820.63,9077.93285,0.6274,0.6297,0.5965,0.6152,473038.834,0.17998,0.18076,0.1676,0.17719,165393751.75,0.9764,1.0998,0.8622,1.019,6085474.34,,,,,,,,,,,3327.39,3346.0,3210.09,3317.86,39873.83659,,,,,,0.10501,0.10636,0.10002,0.10459,4472213.4,,,,,,,,,,,17.797,17.797,16.865,17.326,167338.42,98.39,100.25,95.07,97.83,90061.8058,1.3845,1.4373,1.2888,1.3452,203869.27,,,,,,6.922e-06,6.984e-06,6.35e-06,6.573e-06,418648433129.0,,,,,,184.01,185.07,167.96,174.0,336215.53,,,,,,1.6835,1.6835,1.5404,1.6076,683833.69,0.11914,0.1194,0.11731,0.1179,41998785.74,,,,,,0.9997,1.0002,0.9993,0.9996,18120491.49,3.55209,3.60433,3.17325,3.22209,909456.24,0.5935,0.5939,0.5688,0.5871,28352711.01
23,2024-04-06,0.5741,0.5896,0.5714,0.5836,3663558.63,45.3,48.87,45.04,48.18,144919.8,657.6,715.1,657.5,694.4,2036.06645,577.8,591.2,575.3,585.5,2990.525,2.18e-05,2.302e-05,2.162e-05,2.271e-05,9575760415.0,67820.63,69692.0,67447.83,68896.0,11964.363396,0.6152,0.6276,0.6115,0.622,107666.164,0.17719,0.1878,0.17643,0.18579,155919670.32,1.019,1.1931,0.9633,1.0903,8106877.45,,,,,,,,,,,3317.86,3397.8,3306.81,3351.59,25285.56331,,,,,,0.10459,0.10726,0.10394,0.10592,3423757.55,,,,,,,,,,,17.326,17.675,17.261,17.559,89094.45,97.83,102.47,97.17,101.59,59122.0886,1.3452,1.3585,1.281,1.3469,68182.85,,,,,,6.573e-06,6.866e-06,6.542e-06,6.77e-06,202023309040.0,,,,,,174.0,179.84,173.13,178.68,179152.77,,,,,,1.6076,1.643,1.6011,1.625,291266.77,0.1179,0.11989,0.11773,0.1196,23375440.41,,,,,,0.9996,1.0,0.9994,0.9998,8156951.16,3.22209,3.60822,3.19,3.56039,545528.88,0.5871,0.5987,0.5853,0.5929,12005712.52
24,2024-04-07,0.5836,0.5972,0.5816,0.5892,4966793.24,48.18,49.47,47.9,49.32,86826.0,694.4,710.0,675.0,685.2,1017.70413,585.5,591.0,578.1,583.9,3209.309,2.271e-05,2.419e-05,2.262e-05,2.351e-05,24345128209.0,68896.0,70320.0,68824.0,69360.38,7849.175621,0.622,0.6442,0.6204,0.6361,169115.203,0.18579,0.2052,0.18546,0.19892,179730796.5,1.0903,1.2691,1.0633,1.191,4868877.03,,,,,,,,,,,3351.59,3459.94,3344.28,3454.2,26165.05069,,,,,,0.10592,0.10815,0.10421,0.10573,4082639.0,,,,,,,,,,,17.559,17.972,17.501,17.913,97433.96,101.59,105.95,100.17,101.2,69099.9506,1.3469,1.4223,1.3469,1.4191,92715.65,,,,,,6.77e-06,7.526e-06,6.726e-06,7.443e-06,458873139277.0,,,,,,178.68,182.68,177.0,179.52,160143.67,,,,,,1.625,1.6685,1.6172,1.641,362220.33,0.1196,0.12095,0.11958,0.12055,25553062.94,,,,,,0.9998,1.0001,0.9995,1.0,7705129.81,3.56039,3.92,3.45686,3.75844,750311.85,0.5929,0.6024,0.5896,0.5946,14938670.19
25,2024-04-08,0.5892,0.6166,0.5793,0.6137,7926020.8,49.32,50.8,48.26,49.87,138628.86,685.2,712.6,679.2,681.2,895.85361,583.9,601.1,577.7,586.3,4793.537,2.351e-05,2.485e-05,2.287e-05,2.446e-05,54994481489.0,69360.38,72797.98,69048.0,71620.01,7651.63505,0.6361,0.6598,0.6241,0.6546,137626.321,0.19892,0.209,0.1956,0.2026,152536876.62,1.191,1.36,1.075,1.297,5512966.61,,,,,,,,,,,3454.2,3730.0,3408.0,3694.61,47245.20098,,,,,,0.10573,0.11165,0.10252,0.10931,5519762.65,,,,,,,,,,,17.913,18.677,17.547,18.1,203785.48,101.2,106.0,99.6,103.27,74288.5493,1.4191,1.55,1.4181,1.4401,150049.89,,,,,,7.443e-06,7.97e-06,7.2e-06,7.767e-06,535614572940.0,,,,,,179.52,184.68,175.33,180.69,259215.77,,,,,,1.641,1.7211,1.6201,1.7081,644838.91,0.12055,0.12349,0.12052,0.12305,45107239.51,,,,,,1.0,1.0005,0.9997,1.0,14883648.68,3.75844,4.36,3.63219,4.2061,1079226.49,0.5946,0.6264,0.5881,0.6147,35786707.73
26,2024-04-09,0.6137,0.6242,0.5902,0.5911,10695960.73,49.87,49.96,46.36,46.47,133014.77,681.2,694.8,658.0,671.8,856.66537,586.3,590.1,572.0,580.5,6062.694,2.446e-05,2.475e-05,2.205e-05,2.224e-05,21518591083.0,71620.01,71753.63,68210.0,69146.01,8356.351978,0.6546,0.6564,0.619,0.6209,165323.972,0.2026,0.20347,0.18567,0.18917,129249650.85,1.297,1.439,1.193,1.243,4244815.92,,,,,,,,,,,3694.61,3726.4,3452.0,3506.4,41812.51892,,,,,,0.10931,0.1096,0.10292,0.10296,5642134.03,,,,,,,,,,,18.1,18.181,17.247,17.363,183455.33,103.27,103.45,96.47,97.55,66503.5199,1.4401,1.4613,1.3333,1.366,143315.27,,,,,,7.767e-06,7.864e-06,6.929e-06,7.036e-06,342395259774.0,,,,,,180.69,180.89,169.12,172.42,248012.1,,,,,,1.7081,1.7178,1.5726,1.5754,571592.9,0.12305,0.12306,0.12035,0.12109,52720894.15,,,,,,1.0,1.0005,0.9995,1.0004,13631213.01,4.2061,4.22156,3.5315,3.58956,903246.18,0.6147,0.643,0.6013,0.614,40449493.9
27,2024-04-10,0.5911,0.5941,0.558,0.5864,10818183.2,46.47,48.01,45.11,47.3,168410.92,671.8,673.7,596.2,629.3,1088.60364,580.5,610.5,573.5,609.7,4989.981,2.224e-05,2.29e-05,2.069e-05,2.271e-05,15908183122.0,69146.01,71169.41,67518.55,70631.08,10387.192171,0.6209,0.6232,0.588,0.6179,294333.42,0.18917,0.20217,0.18008,0.19979,133001630.13,1.243,1.503,1.224,1.464,7003970.83,,,,,,,,,,,3506.4,3562.71,3413.44,3545.43,59706.10278,,,,,,0.10296,0.10427,0.098,0.10199,5963509.2,,,,,,,,,,,17.363,17.579,16.807,17.416,202341.36,97.55,98.29,93.52,96.7,65576.4999,1.366,1.3664,1.2656,1.3317,53184.79,,,,,,7.036e-06,7.256e-06,6.673e-06,7.138e-06,444470673039.0,,,,,,172.42,175.5,162.3,173.39,315147.64,,,,,,1.5754,1.5849,1.462,1.521,692772.15,0.12109,0.1239,0.1179,0.11911,62311928.64,,,,,,1.0004,1.0007,0.9999,1.0001,10697999.44,3.58956,3.81,3.3,3.62181,1135650.28,0.614,0.6203,0.593,0.6171,31732692.15
28,2024-04-11,0.5864,0.5945,0.5755,0.5858,6001035.65,47.3,47.5,45.59,46.01,108883.57,629.3,629.3,600.0,614.2,410.84288,609.7,618.0,592.1,604.5,4951.31,2.271e-05,2.271e-05,2.14e-05,2.167e-05,33544226756.0,70631.08,71303.27,69567.21,70006.23,8201.085211,0.6179,0.6229,0.5955,0.6041,195899.285,0.19979,0.20354,0.18979,0.19383,112705036.42,1.464,1.521,1.31,1.355,4822366.82,,,,,,,,,,,3545.43,3618.3,3475.0,3502.51,41739.36209,,,,,,0.10199,0.10407,0.09795,0.09985,4153972.94,,,,,,,,,,,17.416,17.62,17.005,17.557,113562.11,96.7,99.96,94.87,98.78,58848.1766,1.3317,1.3317,1.2666,1.2769,47508.64,,,,,,7.138e-06,7.7e-06,6.82e-06,7.316e-06,745996281383.0,,,,,,173.39,176.32,170.07,172.37,252035.74,,,,,,1.521,1.56,1.4762,1.4906,557935.97,0.11911,0.12046,0.1189,0.1203,26083898.46,,,,,,1.0001,1.0004,0.9998,1.0,11134178.27,3.62181,3.93995,3.43059,3.45616,670782.62,0.6171,0.6214,0.603,0.6086,22893472.23
29,2024-04-12,0.5858,0.5924,0.4613,0.5026,24537848.04,46.01,46.88,36.7,39.34,268929.19,614.2,618.6,501.5,533.2,706.24227,604.5,630.3,571.8,595.7,9505.246,2.167e-05,2.209e-05,1.482e-05,1.734e-05,60809126492.0,70006.23,71227.46,65100.0,67120.87,9599.095226,0.6041,0.6103,0.43,0.4804,593499.384,0.19383,0.20114,0.16117,0.17403,201825032.92,1.355,1.483,1.1,1.277,4540997.23,,,,,,,,,,,3502.51,3552.4,3100.01,3237.43,50776.55339,,,,,,0.09985,0.10137,0.0782,0.08767,8630392.44,,,,,,,,,,,17.557,17.869,14.079,15.155,684508.95,98.78,99.55,79.0,86.09,115938.959,1.2769,1.3261,1.0525,1.1549,100629.03,,,,,,7.316e-06,7.6e-06,4.73e-06,5.922e-06,1094521213422.0,,,,,,172.37,175.98,134.6,153.17,383515.56,,,,,,1.4906,1.5146,1.06,1.2408,1550267.11,0.1203,0.12231,0.11342,0.1148,79897597.92,,,,,,1.0,1.001,0.9996,0.9997,17450015.02,3.45616,3.559,2.43169,2.65867,1664618.8,0.6086,0.6159,0.516,0.5468,42412712.51
30,2024-04-13,0.5026,0.5161,0.4,0.4449,25815067.98,39.34,39.35,29.29,33.91,464898.73,533.2,551.7,443.4,479.7,1951.38299,595.7,600.2,509.0,553.0,7889.987,1.734e-05,1.763e-05,1.212e-05,1.533e-05,44588074856.0,67120.87,67927.51,60661.0,63919.57,9993.737006,0.4804,0.4918,0.3619,0.4232,705117.525,0.17403,0.17587,0.13,0.15257,159611878.57,1.277,1.36,0.9,1.04,5791650.17,,,,,,,,,,,3237.43,3301.89,2852.28,3007.2,55199.79285,,,,,,0.08767,0.08786,0.06776,0.07845,9755328.59,,,,,,,,,,,15.155,15.393,11.926,13.288,826888.46,86.09,86.63,70.55,77.36,138030.5159,1.1549,1.2164,1.0119,1.0907,293091.98,,,,,,5.922e-06,6.046e-06,4.11e-06,5.046e-06,906502412959.0,,,,,,153.17,154.96,116.0,138.48,806017.2,,,,,,1.2408,1.2702,0.8831,1.0611,2327498.27,0.1148,0.11535,0.10776,0.11006,81752555.57,,,,,,0.9997,1.0,0.9936,0.9987,25824051.41,2.65867,2.88345,1.96006,2.32554,3157852.14,0.5468,0.549,0.42,0.4789,50328424.64
